TimeStamp,Test,Temperature,Electricity,Gas,Water,Heating,Cooling,Lighting,Domestic Water,Plugs,,,,,,,,coef,1000
4/23/19 12:57 PM,28992,6,362663.37,449643.50,37376.92,652110.12,399888.18,99681.17,33208.72,186874.87,,,,,,,,,
4/23/19 1:57 PM,28993,8,362689.32,449680.01,37379.65,652161.69,399920.43,99688.44,33211.03,186887.62,,,,,,,,,
4/23/19 2:57 PM,28994,10,362716.09,449713.26,37382.23,652211.57,399951.33,99695.68,33213.34,186901.19,,,,,,,,,
4/23/19 3:57 PM,28995,11.5,362741.99,449748.63,37384.94,652262.51,399982.28,99702.52,33215.69,186913.95,,,,,,,,,
4/23/19 4:57 PM,28996,11,362767.51,449782.99,37387.61,652307.27,400014.79,99709.72,33218.06,186927.18,,,,,,,,,
4/23/19 5:57 PM,28997,10,362793.15,449818.81,37390.30,652353.26,400045.29,99716.88,33220.50,186940.72,,,,,,,,,
4/23/19 6:57 PM,28998,9.5,362821.66,449853.57,37392.84,652404.09,400076.32,99723.63,33222.91,186953.66,,,,,,,,,
4/23/19 7:57 PM,28999,9,362846.48,449891.56,37395.53,652452.27,400106.15,99730.42,33225.31,186967.25,,,,,,,,,
4/23/19 8:57 PM,29000,8,362851.97,449898.37,37396.07,652461.56,400112.15,99731.81,33225.80,186969.79,,,,,,,,,
4/23/19 9:57 PM,29001,7,362857.18,449905.37,37396.58,652471.54,400118.43,99733.23,33226.27,186972.33,,,,,,,,,
4/23/19 10:57 PM,29002,6,362862.86,449912.42,37397.10,652481.01,400125.20,99734.62,33226.73,186974.92,,,,,,,,,
4/23/19 11:57 PM,29003,5.5,362868.09,449919.62,37397.61,652490.21,400131.40,99736.02,33227.21,186977.48,,,,,,,,,
4/24/19 12:57 AM,29004,5,362873.39,449926.65,37398.14,652499.22,400137.26,99737.47,33227.69,186980.20,,,,,,,,,
4/24/19 1:57 AM,29005,4.5,362878.95,449934.11,37398.68,652508.18,400143.88,99738.94,33228.15,186982.78,,,,,,,,,
4/24/19 2:57 AM,29006,4,362884.53,449941.45,37399.22,652518.30,400149.94,99740.40,33228.61,186985.35,,,,,,,,,
4/24/19 3:57 AM,29007,3.5,362889.78,449948.88,37399.73,652527.79,400155.93,99741.83,33229.09,186988.06,,,,,,,,,
4/24/19 4:57 AM,29008,3,362894.77,449955.71,37400.27,652536.86,400162.59,99743.30,33229.56,186990.76,,,,,,,,,
4/24/19 5:57 AM,29009,2.5,362899.75,449962.52,37400.81,652546.51,400168.64,99744.73,33230.03,186993.35,,,,,,,,,
4/24/19 6:57 AM,29010,2,362905.04,449969.45,37401.34,652556.55,400174.89,99746.18,33230.49,186996.04,,,,,,,,,
4/24/19 7:57 AM,29011,1,362932.37,450003.37,37404.02,652607.32,400206.73,99753.05,33232.77,187009.13,,,,,,,,,
4/24/19 8:57 AM,29012,0,362957.30,450038.99,37406.59,652652.94,400239.68,99759.93,33235.15,187022.07,,,,,,,,,
4/24/19 9:57 AM,29013,1,362984.63,450073.21,37409.16,652703.72,400269.70,99767.24,33237.49,187034.85,,,,,,,,,
4/24/19 10:57 AM,29014,2,363011.79,450106.14,37411.74,652754.78,400301.20,99774.02,33239.84,187048.25,,,,,,,,,
4/24/19 11:57 AM,29015,4,363040.39,450139.95,37414.28,652802.33,400330.73,99781.12,33242.12,187061.09,,,,,,,,,
4/24/19 12:57 PM,29016,6,363067.54,450174.76,37416.92,652848.55,400361.36,99788.29,33244.45,187074.38,,,,,,,,,
4/24/19 1:57 PM,29017,8,363093.90,450211.94,37419.47,652894.63,400391.46,99795.31,33246.81,187087.76,,,,,,,,,
4/24/19 2:57 PM,29018,10,363121.00,450248.62,37422.04,652941.12,400423.80,99802.18,33249.12,187101.44,,,,,,,,,
4/24/19 3:57 PM,29019,11.5,363148.69,450286.60,37424.75,652992.48,400456.72,99809.47,33251.56,187114.24,,,,,,,,,
4/24/19 4:57 PM,29020,11,363174.00,450321.00,37427.40,653043.26,400489.17,99816.73,33253.94,187127.90,,,,,,,,,
4/24/19 5:57 PM,29021,10,363202.28,450354.67,37430.08,653091.37,400521.27,99823.52,33256.34,187141.30,,,,,,,,,
4/24/19 6:57 PM,29022,9.5,363227.07,450390.14,37432.81,653141.26,400551.32,99830.30,33258.72,187153.99,,,,,,,,,
4/24/19 7:57 PM,29023,9,363253.17,450425.49,37435.51,653188.74,400582.73,99837.11,33261.01,187167.54,,,,,,,,,
4/24/19 8:57 PM,29024,8,363258.64,450432.89,37436.03,653197.79,400589.50,99838.50,33261.50,187170.22,,,,,,,,,
4/24/19 9:57 PM,29025,7,363263.79,450440.50,37436.55,653207.72,400595.71,99839.88,33261.96,187172.82,,,,,,,,,
4/24/19 10:57 PM,29026,6,363269.03,450447.61,37437.07,653217.89,400601.95,99841.30,33262.42,187175.46,,,,,,,,,
4/24/19 11:57 PM,29027,5.5,363273.99,450454.36,37437.59,653227.78,400608.67,99842.73,33262.90,187178.05,,,,,,,,,
4/25/19 12:57 AM,29028,5,363279.32,450461.64,37438.12,653237.61,400615.03,99844.08,33263.38,187180.68,,,,,,,,,
4/25/19 1:57 AM,29029,4.5,363284.35,450468.50,37438.67,653247.41,400620.94,99845.48,33263.83,187183.29,,,,,,,,,
4/25/19 2:57 AM,29030,4,363289.73,450475.14,37439.21,653257.07,400627.06,99846.88,33264.30,187186.03,,,,,,,,,
4/25/19 3:57 AM,29031,3.5,363294.99,450482.52,37439.73,653266.27,400633.46,99848.30,33264.76,187188.68,,,,,,,,,
4/25/19 4:57 AM,29032,3,363300.41,450489.37,37440.26,653276.09,400639.58,99849.72,33265.23,187191.29,,,,,,,,,
4/25/19 5:57 AM,29033,2.5,363305.97,450496.60,37440.79,653285.66,400646.12,99851.08,33265.71,187193.89,,,,,,,,,
4/25/19 6:57 AM,29034,2,363310.98,450504.22,37441.31,653294.61,400652.54,99852.49,33266.20,187196.49,,,,,,,,,
4/25/19 7:57 AM,29035,1,363336.84,450538.83,37444.04,653345.68,400685.35,99859.77,33268.49,187209.58,,,,,,,,,
4/25/19 8:57 AM,29036,0,363364.71,450576.00,37446.72,653391.08,400717.66,99867.09,33270.80,187223.20,,,,,,,,,
4/25/19 9:57 AM,29037,1,363392.30,450612.64,37449.39,653436.72,400749.77,99874.19,33273.21,187236.88,,,,,,,,,
4/25/19 10:57 AM,29038,2,363418.87,450649.80,37452.08,653486.39,400779.90,99881.43,33275.65,187249.74,,,,,,,,,
4/25/19 11:57 AM,29039,4,363447.21,450684.10,37454.65,653533.32,400813.14,99888.32,33278.00,187263.47,,,,,,,,,
4/25/19 12:57 PM,29040,6,363474.86,450717.09,37457.38,653582.14,400844.04,99895.13,33280.25,187276.57,,,,,,,,,
4/25/19 1:57 PM,29041,8,363502.53,450751.68,37460.13,653627.87,400874.22,99902.11,33282.64,187289.32,,,,,,,,,
4/25/19 2:57 PM,29042,10,363530.60,450785.39,37462.84,653673.17,400905.83,99909.02,33284.91,187302.73,,,,,,,,,
4/25/19 3:57 PM,29043,11.5,363558.12,450821.49,37465.55,653723.81,400935.62,99916.25,33287.20,187316.30,,,,,,,,,
4/25/19 4:57 PM,29044,11,363585.14,450856.23,37468.14,653773.43,400968.89,99923.39,33289.53,187329.56,,,,,,,,,
4/25/19 5:57 PM,29045,10,363613.58,450893.21,37470.88,653821.28,401000.48,99930.32,33291.96,187342.23,,,,,,,,,
4/25/19 6:57 PM,29046,9.5,363638.51,450930.17,37473.48,653866.40,401031.84,99937.42,33294.24,187355.09,,,,,,,,,
4/25/19 7:57 PM,29047,9,363666.85,450964.38,37476.21,653911.39,401064.56,99944.55,33296.60,187368.59,,,,,,,,,
4/25/19 8:57 PM,29048,8,363672.10,450971.88,37476.76,653920.34,401071.17,99945.95,33297.08,187371.30,,,,,,,,,
4/25/19 9:57 PM,29049,7,363677.55,450978.46,37477.30,653929.36,401077.18,99947.39,33297.57,187373.84,,,,,,,,,
4/25/19 10:57 PM,29050,6,363682.90,450985.34,37477.83,653938.57,401083.56,99948.76,33298.05,187376.44,,,,,,,,,
4/25/19 11:57 PM,29051,5.5,363687.97,450992.72,37478.34,653948.65,401090.22,99950.22,33298.53,187379.06,,,,,,,,,
4/26/19 12:57 AM,29052,5,363693.21,451000.00,37478.85,653958.46,401096.13,99951.59,33299.00,187381.67,,,,,,,,,
4/26/19 1:57 AM,29053,4.5,363698.33,451007.09,37479.38,653967.57,401102.30,99952.98,33299.46,187384.36,,,,,,,,,
4/26/19 2:57 AM,29054,4,363703.67,451014.19,37479.89,653977.89,401108.58,99954.34,33299.94,187386.91,,,,,,,,,
4/26/19 3:57 AM,29055,3.5,363709.08,451020.96,37480.42,653987.16,401114.64,99955.70,33300.41,187389.62,,,,,,,,,
4/26/19 4:57 AM,29056,3,363714.24,451028.29,37480.94,653996.69,401121.21,99957.15,33300.87,187392.28,,,,,,,,,
4/26/19 5:57 AM,29057,2.5,363719.41,451035.14,37481.45,654005.71,401127.87,99958.56,33301.32,187394.82,,,,,,,,,
4/26/19 6:57 AM,29058,2,363724.99,451041.75,37482.00,654015.16,401133.89,99959.92,33301.80,187397.48,,,,,,,,,
4/26/19 7:57 AM,29059,1,363749.85,451075.66,37484.54,654063.25,401167.29,99967.00,33304.20,187410.61,,,,,,,,,
4/26/19 8:57 AM,29060,0,363777.44,451110.87,37487.14,654114.21,401200.24,99973.88,33306.51,187423.75,,,,,,,,,
4/26/19 9:57 AM,29061,1,363802.34,451144.76,37489.79,654164.59,401230.83,99980.82,33308.80,187437.02,,,,,,,,,
4/26/19 10:57 AM,29062,2,363827.33,451178.58,37492.37,654215.86,401261.53,99987.90,33311.21,187450.08,,,,,,,,,
4/26/19 11:57 AM,29063,4,363855.03,451212.36,37494.95,654261.10,401293.85,99994.80,33313.53,187463.04,,,,,,,,,
4/26/19 12:57 PM,29064,6,363880.74,451247.69,37497.62,654306.80,401326.22,100001.64,33315.96,187476.10,,,,,,,,,
4/26/19 1:57 PM,29065,8,363907.90,451281.44,37500.31,654354.87,401358.77,100008.53,33318.25,187489.55,,,,,,,,,
4/26/19 2:57 PM,29066,10,363933.22,451318.51,37503.04,654403.01,401391.76,100015.37,33320.52,187502.77,,,,,,,,,
4/26/19 3:57 PM,29067,11.5,363958.94,451352.30,37505.77,654449.09,401422.32,100022.65,33322.78,187515.98,,,,,,,,,
4/26/19 4:57 PM,29068,11,363985.52,451386.80,37508.45,654495.26,401456.13,100029.86,33325.13,187529.48,,,,,,,,,
4/26/19 5:57 PM,29069,10,364013.84,451421.87,37511.17,654541.13,401488.55,100037.01,33327.52,187542.85,,,,,,,,,
4/26/19 6:57 PM,29070,9.5,364040.19,451455.57,37513.85,654587.14,401519.05,100044.04,33329.85,187555.75,,,,,,,,,
4/26/19 7:57 PM,29071,9,364066.29,451490.08,37516.46,654637.24,401550.32,100051.14,33332.26,187568.92,,,,,,,,,
4/26/19 8:57 PM,29072,8,364071.25,451497.43,37516.97,654646.49,401556.39,100052.53,33332.73,187571.62,,,,,,,,,
4/26/19 9:57 PM,29073,7,364076.79,451504.20,37517.49,654656.04,401562.82,100053.94,33333.21,187574.19,,,,,,,,,
4/26/19 10:57 PM,29074,6,364082.10,451511.59,37518.04,654665.64,401569.15,100055.38,33333.68,187576.87,,,,,,,,,
4/26/19 11:57 PM,29075,5.5,364087.73,451518.37,37518.57,654675.53,401575.93,100056.82,33334.15,187579.44,,,,,,,,,
4/27/19 12:57 AM,29076,5,364088.85,451519.88,37518.67,654677.44,401577.16,100057.10,33334.24,187579.99,,,,,,,,,
4/27/19 1:57 AM,29077,4.5,364089.90,451521.20,37518.78,654679.50,401578.42,100057.38,33334.34,187580.51,,,,,,,,,
4/27/19 2:57 AM,29078,4,364090.90,451522.63,37518.88,654681.30,401579.64,100057.67,33334.43,187581.03,,,,,,,,,
4/27/19 3:57 AM,29079,3.5,364091.98,451524.09,37518.99,654683.28,401580.98,100057.95,33334.52,187581.55,,,,,,,,,
4/27/19 4:57 AM,29080,3,364092.98,451525.60,37519.10,654685.18,401582.20,100058.23,33334.62,187582.07,,,,,,,,,
4/27/19 5:57 AM,29081,2.5,364094.00,451527.07,37519.20,654687.03,401583.40,100058.52,33334.71,187582.60,,,,,,,,,
4/27/19 6:57 AM,29082,2,364095.02,451528.49,37519.31,654688.90,401584.71,100058.81,33334.80,187583.13,,,,,,,,,
4/27/19 7:57 AM,29083,1,364100.19,451535.56,37519.84,654698.02,401591.22,100060.24,33335.28,187585.83,,,,,,,,,
4/27/19 8:57 AM,29084,0,364105.61,451542.37,37520.38,654707.50,401597.22,100061.59,33335.73,187588.42,,,,,,,,,
4/27/19 9:57 AM,29085,1,364110.76,451549.17,37520.91,654716.88,401603.95,100062.99,33336.19,187591.12,,,,,,,,,
4/27/19 10:57 AM,29086,2,364116.35,451556.29,37521.43,654725.99,401609.99,100064.38,33336.65,187593.86,,,,,,,,,
4/27/19 11:57 AM,29087,4,364121.90,451563.83,37521.97,654735.57,401616.73,100065.82,33337.12,187596.43,,,,,,,,,
4/27/19 12:57 PM,29088,6,364126.92,451570.65,37522.49,654744.68,401622.95,100067.27,33337.60,187599.11,,,,,,,,,
4/27/19 1:57 PM,29089,8,364132.58,451578.00,37523.01,654754.11,401628.96,100068.74,33338.05,187601.81,,,,,,,,,
4/27/19 2:57 PM,29090,10,364138.22,451585.29,37523.55,654763.21,401635.57,100070.20,33338.54,187604.50,,,,,,,,,
4/27/19 3:57 PM,29091,11.5,364143.85,451592.13,37524.10,654772.54,401642.11,100071.65,33339.01,187607.24,,,,,,,,,
4/27/19 4:57 PM,29092,11,364149.03,451599.35,37524.63,654781.92,401648.05,100073.01,33339.49,187609.90,,,,,,,,,
4/27/19 5:57 PM,29093,10,364154.57,451606.12,37525.14,654792.15,401654.48,100074.48,33339.96,187612.62,,,,,,,,,
4/27/19 6:57 PM,29094,9.5,364160.23,451613.08,37525.66,654802.04,401660.98,100075.90,33340.42,187615.22,,,,,,,,,
4/27/19 7:57 PM,29095,9,364165.59,451619.97,37526.17,654812.24,401667.45,100077.35,33340.90,187617.84,,,,,,,,,
4/27/19 8:57 PM,29096,8,364166.59,451621.30,37526.28,654814.27,401668.76,100077.64,33340.99,187618.37,,,,,,,,,
4/27/19 9:57 PM,29097,7,364167.69,451622.81,37526.39,654816.15,401669.99,100077.93,33341.09,187618.91,,,,,,,,,
4/27/19 10:57 PM,29098,6,364168.71,451624.30,37526.49,654818.11,401671.27,100078.21,33341.18,187619.43,,,,,,,,,
4/27/19 11:57 PM,29099,5.5,364169.83,451625.65,37526.60,654820.08,401672.59,100078.49,33341.27,187619.97,,,,,,,,,
4/28/19 12:57 AM,29100,5,364170.84,451627.06,37526.71,654821.90,401673.83,100078.77,33341.36,187620.50,,,,,,,,,
4/28/19 1:57 AM,29101,4.5,364171.86,451628.41,37526.82,654823.86,401675.02,100079.04,33341.46,187621.01,,,,,,,,,
4/28/19 2:57 AM,29102,4,364172.96,451629.74,37526.93,654825.81,401676.31,100079.32,33341.55,187621.52,,,,,,,,,
4/28/19 3:57 AM,29103,3.5,364173.98,451631.19,37527.03,654827.87,401677.62,100079.59,33341.64,187622.06,,,,,,,,,
4/28/19 4:57 AM,29104,3,364175.10,451632.60,37527.13,654829.73,401678.83,100079.87,33341.73,187622.58,,,,,,,,,
4/28/19 5:57 AM,29105,2.5,364176.23,451633.99,37527.24,654831.66,401680.16,100080.14,33341.83,187623.13,,,,,,,,,
4/28/19 6:57 AM,29106,2,364177.32,451635.48,37527.34,654833.44,401681.47,100080.43,33341.93,187623.66,,,,,,,,,
4/28/19 7:57 AM,29107,1,364182.75,451642.27,37527.86,654842.95,401687.39,100081.79,33342.39,187626.37,,,,,,,,,
4/28/19 8:57 AM,29108,0,364188.11,451648.98,37528.37,654852.28,401694.12,100083.17,33342.88,187628.96,,,,,,,,,
4/28/19 9:57 AM,29109,1,364193.75,451656.23,37528.92,654861.74,401700.50,100084.56,33343.34,187631.57,,,,,,,,,
4/28/19 10:57 AM,29110,2,364199.37,451663.47,37529.47,654870.97,401706.91,100085.96,33343.81,187634.25,,,,,,,,,
4/28/19 11:57 AM,29111,4,364204.59,451670.67,37530.00,654880.49,401713.00,100087.41,33344.29,187636.89,,,,,,,,,
4/28/19 12:57 PM,29112,6,364209.86,451677.65,37530.51,654889.48,401719.45,100088.80,33344.78,187639.63,,,,,,,,,
4/28/19 1:57 PM,29113,8,364214.88,451684.75,37531.06,654899.42,401726.20,100090.24,33345.23,187642.27,,,,,,,,,
4/28/19 2:57 PM,29114,10,364220.18,451691.65,37531.61,654908.56,401732.58,100091.65,33345.69,187644.87,,,,,,,,,
4/28/19 3:57 PM,29115,11.5,364225.79,451698.72,37532.14,654917.98,401738.78,100093.02,33346.18,187647.55,,,,,,,,,
4/28/19 4:57 PM,29116,11,364231.11,451706.13,37532.66,654928.07,401744.72,100094.41,33346.64,187650.28,,,,,,,,,
4/28/19 5:57 PM,29117,10,364236.76,451713.41,37533.21,654937.73,401750.80,100095.79,33347.12,187653.02,,,,,,,,,
4/28/19 6:57 PM,29118,9.5,364241.87,451720.12,37533.75,654947.32,401756.94,100097.18,33347.61,187655.56,,,,,,,,,
4/28/19 7:57 PM,29119,9,364246.97,451727.43,37534.30,654957.10,401763.35,100098.58,33348.06,187658.13,,,,,,,,,
4/28/19 8:57 PM,29120,8,364248.00,451728.82,37534.40,654958.97,401764.61,100098.87,33348.16,187658.68,,,,,,,,,
4/28/19 9:57 PM,29121,7,364249.12,451730.20,37534.50,654960.93,401765.84,100099.16,33348.26,187659.22,,,,,,,,,
4/28/19 10:57 PM,29122,6,364250.22,451731.56,37534.60,654962.77,401767.04,100099.45,33348.35,187659.73,,,,,,,,,
4/28/19 11:57 PM,29123,5.5,364251.23,451732.89,37534.71,654964.71,401768.21,100099.74,33348.44,187660.25,,,,,,,,,
4/29/19 12:57 AM,29124,5,364256.32,451740.38,37535.22,654974.34,401774.33,100101.13,33348.93,187662.79,,,,,,,,,
4/29/19 1:57 AM,29125,4.5,364261.47,451746.98,37535.75,654983.69,401780.35,100102.51,33349.38,187665.34,,,,,,,,,
4/29/19 2:57 AM,29126,4,364266.88,451754.55,37536.28,654993.34,401786.24,100103.89,33349.83,187668.02,,,,,,,,,
4/29/19 3:57 AM,29127,3.5,364272.41,451761.76,37536.81,655002.50,401792.56,100105.36,33350.28,187670.65,,,,,,,,,
4/29/19 4:57 AM,29128,3,364277.40,451768.72,37537.33,655012.13,401799.32,100106.74,33350.75,187673.24,,,,,,,,,
4/29/19 5:57 AM,29129,2.5,364282.51,451775.52,37537.87,655022.10,401805.33,100108.11,33351.21,187675.91,,,,,,,,,
4/29/19 6:57 AM,29130,2,364287.57,451782.88,37538.38,655032.22,401811.30,100109.48,33351.69,187678.49,,,,,,,,,
4/29/19 7:57 AM,29131,1,364314.62,451816.95,37540.99,655077.33,401843.29,100116.74,33354.01,187692.03,,,,,,,,,
4/29/19 8:57 AM,29132,0,364340.19,451850.00,37543.65,655124.21,401874.42,100123.49,33356.42,187705.09,,,,,,,,,
4/29/19 9:57 AM,29133,1,364365.06,451884.67,37546.28,655168.95,401906.03,100130.80,33358.76,187718.30,,,,,,,,,
4/29/19 10:57 AM,29134,2,364390.88,451919.71,37548.86,655216.66,401935.44,100137.60,33361.15,187731.92,,,,,,,,,
4/29/19 11:57 AM,29135,4,364419.36,451954.58,37551.52,655263.20,401968.54,100144.62,33363.51,187745.35,,,,,,,,,
4/29/19 12:57 PM,29136,6,364446.66,451987.56,37554.20,655313.60,402000.77,100151.46,33365.85,187758.77,,,,,,,,,
4/29/19 1:57 PM,29137,8,364472.92,452024.97,37556.90,655359.35,402031.20,100158.72,33368.11,187771.51,,,,,,,,,
4/29/19 2:57 PM,29138,10,364498.45,452058.57,37559.63,655405.48,402062.44,100165.85,33370.53,187784.48,,,,,,,,,
4/29/19 3:57 PM,29139,11.5,364524.67,452096.54,37562.30,655452.05,402092.21,100172.96,33372.86,187797.59,,,,,,,,,
4/29/19 4:57 PM,29140,11,364549.98,452132.30,37564.86,655501.72,402125.63,100179.95,33375.25,187810.69,,,,,,,,,
4/29/19 5:57 PM,29141,10,364576.64,452167.50,37567.60,655548.04,402159.13,100186.93,33377.56,187823.87,,,,,,,,,
4/29/19 6:57 PM,29142,9.5,364603.26,452203.22,37570.28,655596.96,402189.47,100194.10,33379.91,187837.32,,,,,,,,,
4/29/19 7:57 PM,29143,9,364628.10,452239.38,37572.98,655646.86,402222.30,100201.21,33382.32,187850.29,,,,,,,,,
4/29/19 8:57 PM,29144,8,364633.45,452246.70,37573.52,655656.31,402228.32,100202.57,33382.77,187852.95,,,,,,,,,
4/29/19 9:57 PM,29145,7,364638.61,452253.29,37574.03,655665.25,402234.95,100204.01,33383.23,187855.49,,,,,,,,,
4/29/19 10:57 PM,29146,6,364644.19,452260.34,37574.55,655674.45,402241.11,100205.38,33383.70,187858.16,,,,,,,,,
4/29/19 11:57 PM,29147,5.5,364649.82,452267.28,37575.07,655684.65,402247.77,100206.73,33384.15,187860.77,,,,,,,,,
4/30/19 12:57 AM,29148,5,364655.03,452274.51,37575.60,655694.61,402254.46,100208.09,33384.63,187863.50,,,,,,,,,
4/30/19 1:57 AM,29149,4.5,364660.25,452281.61,37576.14,655703.63,402261.22,100209.48,33385.11,187866.23,,,,,,,,,
4/30/19 2:57 AM,29150,4,364665.67,452288.62,37576.67,655713.01,402267.34,100210.87,33385.59,187868.90,,,,,,,,,
4/30/19 3:57 AM,29151,3.5,364670.93,452295.97,37577.20,655723.27,402273.49,100212.29,33386.07,187871.63,,,,,,,,,
4/30/19 4:57 AM,29152,3,364676.41,452303.42,37577.74,655733.17,402279.44,100213.72,33386.54,187874.36,,,,,,,,,
4/30/19 5:57 AM,29153,2.5,364681.96,452310.92,37578.27,655743.26,402285.85,100215.08,33387.00,187877.11,,,,,,,,,
4/30/19 6:57 AM,29154,2,364687.15,452318.25,37578.80,655752.93,402292.17,100216.53,33387.46,187879.83,,,,,,,,,
4/30/19 7:57 AM,29155,1,364713.14,452352.57,37581.48,655800.97,402323.35,100223.46,33389.79,187892.88,,,,,,,,,
4/30/19 8:57 AM,29156,0,364740.42,452387.88,37584.06,655850.36,402356.50,100230.43,33392.06,187905.92,,,,,,,,,
4/30/19 9:57 AM,29157,1,364767.30,452424.92,37586.72,655896.97,402385.80,100237.62,33394.48,187919.01,,,,,,,,,
4/30/19 10:57 AM,29158,2,364795.02,452458.78,37589.32,655942.84,402419.12,100244.53,33396.76,187932.35,,,,,,,,,
4/30/19 11:57 AM,29159,4,364821.06,452492.85,37591.97,655990.47,402449.96,100251.59,33399.01,187945.21,,,,,,,,,
4/30/19 12:57 PM,29160,6,364849.71,452526.53,37594.56,656040.57,402483.29,100258.62,33401.28,187958.54,,,,,,,,,
4/30/19 1:57 PM,29161,8,364875.25,452560.20,37597.19,656086.89,402514.16,100265.65,33403.57,187971.33,,,,,,,,,
4/30/19 2:57 PM,29162,10,364902.77,452596.50,37599.72,656136.06,402547.49,100272.90,33405.91,187984.76,,,,,,,,,
4/30/19 3:57 PM,29163,11.5,364930.94,452632.21,37602.26,656184.93,402581.01,100279.76,33408.18,187997.88,,,,,,,,,
4/30/19 4:57 PM,29164,11,364958.43,452665.66,37604.96,656233.79,402610.99,100286.85,33410.58,188011.34,,,,,,,,,
4/30/19 5:57 PM,29165,10,364983.44,452700.13,37607.66,656284.63,402644.08,100293.83,33412.88,188024.31,,,,,,,,,
4/30/19 6:57 PM,29166,9.5,365009.97,452738.21,37610.37,656331.60,402676.02,100301.01,33415.19,188037.86,,,,,,,,,
4/30/19 7:57 PM,29167,9,365036.00,452775.05,37612.98,656383.00,402705.28,100308.08,33417.47,188051.02,,,,,,,,,
4/30/19 8:57 PM,29168,8,365041.18,452782.61,37613.49,656392.39,402711.23,100309.49,33417.95,188053.70,,,,,,,,,
4/30/19 9:57 PM,29169,7,365046.34,452789.35,37614.02,656402.42,402717.81,100310.87,33418.43,188056.41,,,,,,,,,
4/30/19 10:57 PM,29170,6,365051.82,452796.16,37614.55,656411.74,402723.94,100312.22,33418.91,188059.14,,,,,,,,,
4/30/19 11:57 PM,29171,5.5,365057.07,452802.96,37615.09,656421.63,402730.61,100313.68,33419.37,188061.85,,,,,,,,,
5/1/19 12:57 AM,29172,7,365061.58,452808.70,37615.64,656430.63,402735.37,100315.11,33419.84,188064.42,,,,,,,,,
5/1/19 1:57 AM,29173,6.3,365066.54,452814.11,37616.17,656439.33,402739.95,100316.47,33420.30,188067.06,,,,,,,,,
5/1/19 2:57 AM,29174,5.6,365071.28,452819.19,37616.68,656448.36,402744.68,100317.92,33420.77,188069.77,,,,,,,,,
5/1/19 3:57 AM,29175,4.9,365076.13,452824.79,37617.22,656457.40,402749.71,100319.34,33421.23,188072.50,,,,,,,,,
5/1/19 4:57 AM,29176,4.2,365081.06,452830.29,37617.76,656465.95,402754.60,100320.73,33421.71,188075.12,,,,,,,,,
5/1/19 5:57 AM,29177,3.5,365086.17,452835.40,37618.29,656474.71,402759.21,100322.12,33422.18,188077.75,,,,,,,,,
5/1/19 6:57 AM,29178,2.8,365090.70,452841.12,37618.81,656483.59,402763.99,100323.57,33422.63,188080.48,,,,,,,,,
5/1/19 7:57 AM,29179,1.4,365116.20,452868.10,37621.38,656527.56,402787.19,100330.62,33424.94,188093.89,,,,,,,,,
5/1/19 8:57 AM,29180,0,365140.37,452893.67,37623.97,656573.73,402811.00,100337.88,33427.36,188106.95,,,,,,,,,
5/1/19 9:57 AM,29181,1.4,365163.43,452920.77,37626.71,656618.45,402835.04,100344.68,33429.72,188120.14,,,,,,,,,
5/1/19 10:57 AM,29182,2.8,365187.74,452949.78,37629.39,656660.04,402860.44,100351.69,33432.14,188133.60,,,,,,,,,
5/1/19 11:57 AM,29183,5.6,365212.96,452979.06,37631.98,656703.73,402884.53,100358.76,33434.39,188146.38,,,,,,,,,
5/1/19 12:57 PM,29184,8.4,365237.42,453007.51,37634.72,656745.46,402910.06,100365.94,33436.70,188160.11,,,,,,,,,
5/1/19 1:57 PM,29185,11.2,365260.78,453036.67,37637.38,656791.40,402934.26,100372.99,33439.10,188173.26,,,,,,,,,
5/1/19 2:57 PM,29186,14,365285.08,453063.08,37640.09,656833.38,402957.31,100380.20,33441.36,188186.59,,,,,,,,,
5/1/19 3:57 PM,29187,16.1,365307.65,453090.93,37642.76,656876.85,402980.90,100387.13,33443.69,188200.31,,,,,,,,,
5/1/19 4:57 PM,29188,15.4,365331.57,453117.69,37645.41,656921.38,403005.35,100393.89,33446.11,188213.13,,,,,,,,,
5/1/19 5:57 PM,29189,14,365354.45,453145.65,37648.13,656968.11,403031.03,100401.19,33448.43,188226.65,,,,,,,,,
5/1/19 6:57 PM,29190,13.3,365380.48,453174.47,37650.83,657014.69,403054.01,100408.47,33450.69,188240.11,,,,,,,,,
